"text","label"
"mr adel throws the e11 rope e12 of the e21 rod e22 as far as he can into the water","11"
"the e11 water e12 was drained into the second water drain e21 tank e22 through the connecting pipes","7"
"lenin and the other leaders of the soviet union set about repairing the e11 damage e12 caused by the revolution and the civil e21 war e22","10"
"a e11 temple e12 has been built by e21 monks e22 in northeast thailand who used over a million recycled beer bottles to make the walls and roof","3"
"stones must be set in inch from the e11 edge e12 of the e21 flat e22","11"
"the e11 machine e12 arrived from the e21 factory e22 with windows 2000 installed on a single large partition","13"
"the e11 factory e12 e21 workshop e22 functioned inside an extension which was bigger than the actual residence","12"
"the e11 money e12 was hidden in an air - conditioning system e21 return duct e22 which conveniently connected to the room behind","17"
"individuals were granted a e11 wrack e12 of e21 rabbits e22 and some help building a rabbit run in their backyard to start up a small rabbit farm - - 40 rabbits and a hutch perhaps along with automatic membership in a cooperative rabbit abatoir","16"
"a e11 warehouse e12 e21 user e22 with limited authority can not crate the required bufferpool","5"
"huge e11 money e12 is given to e21 companies e22 for boosting economy","7"
"the e11 reaction e12 from the international e21 press e22 which i am sure you here in tokyo have noticed has been very wide and detailed","10"
"all e11 houses e12 are now built this e21 way e22","0"
"this lovely e11 song e12 by a virtually unknown e21 quartet e22 from oklahoma epitomizes what a great wedding song is","3"
"when the first model sank in august 1991 the e11 crash e12 caused a e21 seismic event e22 registering 3 0 on the richter scale and left nothing but a pile of debris at 220m of depth","9"
"a test e11 payment e12 was put into my bank e21 account e22 on october 13th","7"
"this an e11 alliance e12 of various e21 elements e22 connected into the political elite with the old prd forces who have adopted a strategy of postponing efforts to lead any fight with the domestic bourgeoisie","16"
"these e11 changes e12 have been reflected in the general e21 policies e22 and approach of the forestry commission","2"
"the drying step is achieved within 4 hours from the exit of the barley spent e11 grain e12 from the beer or malt e21 production e22","13"
"a e11 meeting e12 called by india government to discuss the e21 creation e22 of a separate state in the tea - producing darjeeling hills has ended without a breakthrough","1"
"the g - 53 ended its statement with one of the many speculations that have arisen from the e11 president e12 contentious departure from the e21 country e22","13"
"the purpose of this e11 test e12 was to report to the american public on the academic e21 achievement e22 of individual students schools districts and states","0"
"a year after the e11 government e12 applied a e21 tourniquet e22 to the banking industry the bleeding has slowed","6"
"the e11 boy e12 runs away from the e21 school e22 when he sees his father insensitivity but the teacher and his other friends bring him back","13"
"for example driving recklessly and causing an auto e11 accident e12 that result in the e21 death e22 of another driver or passenger could be qualified as manslaughter","9"
"that coupled with the e11 death e12 and destruction caused by the e21 storm e22 was a very traumatic experience for these residents","10"
"i have been asking for a fizzy e11 milk e12 e21 drink e22 for a while","0"
"e11 manufacturers e12 have traditionally been more concerned about e21 factors e22 like price quality or cycle time and not as concerned over how much energy their manufacturing processes use","0"
"the midbrain dopaminergic mda e11 neurons e12 of the e21 substantia nigra e22 and the ventral tegmental area play a fundamental role in the control of voluntary movement","11"
"his e11 efforts e12 were documented in the e21 diaries e22 of his sister katherine","2"
"the e11 infection e12 came from a e21 wound e22","10"
"the public are welcome to visit the e11 lakes e12 and dams that make up tasmania hydro electric e21 network e22","11"
"the emission of electromagnetic e11 radiation e12 from e21 cell phones e22 continues to become a growing concern","10"
"a e11 van e12 used by e21 debtors e22 in the business of transporting passengers was a tool of the trade for lien avoidance purposes","5"
"the english writer poet philologist and university e11 professor e12 was best known as the author of the classic high fantasy e21 works e22 the hobbit the lord of the rings and the silmarillion","4"
"it carried 1500 gallons of water in its split saddle tanks and 700 gallons of fuel e11 oil e12 in a e21 bunker e22 behind the cab","17"
"the e11 explosives e12 were in a e21 box e22 covered by sheet metal while the wooden handle and fuse were those of the stick hand grenade","17"
"half of the new e11 subscribers e12 hailed from china vast e21 countryside e22","13"
"we derive a pair of optimal weights on the e11 dollar e12 in a currency e21 basket e22 to stabilize their trade balances for both of the countries","0"
"e11 time travel e12 is a common theme in e21 science fiction e22","2"
"the handwritten e11 note e12 was inside a e21 plastic baggy e22","17"
"this happens when a collecting e11 agent e12 inadvertently applies the pns e21 discount e22 to an ineligible vessel","6"
"the stress of electoral defeats exposed mr hoyte to opposite pressures within the e11 constituency e12 of his e21 supporters e22","16"
"quite a large part of the religious establishment was opposed to alchemy but given the fraudulent e11 tripe e12 written by most of the e21 alchemists e22 that was no bad thing","3"
"when a e11 bottle e12 full of e21 air e22 is opened under water the water will not enter the bottle","18"
"sumatera yagasu made a e11 profit e12 from the e21 selling e22 of women groups handicrafts activities","10"
"e11 scientists e12 have assembled the first global geological e21 map e22 of the solar system largest moon - and in doing so have gathered new evidence into the formation of the large icy satellite","4"
"lambert wartime e11 experiences e12 were related in his excellent 1973 e21 memoir e22","2"
"the correct targeting e11 signal e12 is imported into the e21 peroxisomes e22","7"
"the ultimate d c - related work on this topic in recent decades anyway may be jerzy kosinski satirical being there the inspiration for a peter sellers e11 film e12 by the same e21 name e22","0"
"in the older e11 sections e12 of the e21 city e22 the street in front of one house is considered the person responsibility it is seen as an extension of their house","11"
"in some of the other stories an e11 orphan e12 runs away from the e21 orphanage e22","13"
"the e11 dolphin e12 uses its e21 flukes e22 for swimming and its flippers for steering","12"
"construction industry e11 worth e12 is invested into construction e21 plant e22 and equipment","7"
"e11 frustrations e12 threats and conflicts cause e21 stress e22","9"
"kegs of guinness rolled off and then were grabbed and stacked up against the e11 wall e12 by the pub e21 owner e22","0"
"in this section are e11 horses e12 born in tori e21 stud e22 that have made tori breed famous and maintained that fame","0"
"e11 food e12 comes from the grocery e21 store e22 packaged sanitized frozen or chilled","13"
"the e11 treatment e12 includes an aromatherapy e21 mask e22 and moisturizer","12"
"as a consequence it sold bonds indirectly to the public with the help of a e11 syndicate e12 of e21 banks e22","16"
"player one can become white and block all the bullets while e11 player e12 two blasts the boss with the opposite e21 color e22","6"
